ID,DATOP,FLTID,DEPSTN,ARRSTN,STD,STA,STATUS,AC,target
train_id_2385,August,TU 0375 ,ALG,TUN,8/23/2016 16:05,2016-08-23 17.15.00,ATA,TU 320IMV,Medium
train_id_2386,August,TU 0721 ,ORY,TUN,8/23/2016 15:45,2016-08-23 18.10.00,ATA,TU 32AIMF,ONTIME
train_id_2387,August,TU 0701 ,GVA,TUN,8/23/2016 16:10,2016-08-23 18.05.00,ATA,TU 320IMT,Common
train_id_2388,August,TU 0283 ,TLS,TUN,8/23/2016 16:05,2016-08-23 18.00.00,ATA,TU 736IOR,Common
train_id_2389,August,AT 0684 ,NDR,AMS,8/23/2016 15:05,2016-08-23 18.15.00,ATA,TU 32AIMN,Common
train_id_2390,August,TU 0705 ,TUN,CMN,8/23/2016 16:00,2016-08-23 18.40.00,ATA,TU 31BIMQ,Common
train_id_2391,August,TU 0629 ,BOD,TUN,8/23/2016 16:25,2016-08-23 18.35.00,ATA,TU 736ION,Common
train_id_2392,August,TU 7237 ,BRQ,OSR,8/23/2016 17:05,2016-08-23 17.40.00,ATA,TU 31AIMJ,ONTIME
train_id_2393,August,TU 3029 ,NCE,TUN,8/23/2016 23:15,2016-08-24 00.35.00,ATA,TU 32AIML,ONTIME
train_id_2394,August,TU 0999 ,NCE,TUN,8/23/2016 16:40,2016-08-23 18.10.00,ATA,TU 32AIMG,Common
train_id_2395,August,TU 3050 ,DJE,CDG,8/23/2016 17:05,2016-08-23 19.55.00,ATA,TU 736IOL,ONTIME
train_id_2396,August,TU 0853 ,FCO,TUN,8/23/2016 17:15,2016-08-23 18.30.00,ATA,TU 31BIMO,Common
train_id_2397,August,TU 0437 ,CDG,TOE,8/23/2016 18:25,2016-08-23 21.20.00,ATA,TU 736IOM,Common
train_id_2398,August,TU 3017 ,CDG,MIR,8/23/2016 17:35,2016-08-23 20.10.00,ATA,TU 31AIMK,ONTIME
train_id_2399,August,TU 3018 ,TUN,CDG,8/23/2016 17:45,2016-08-23 20.05.00,ATA,TU 320IMW,Common
train_id_2400,August,TU 7237 ,OSR,MIR,8/23/2016 18:30,2016-08-23 21.00.00,ATA,TU 31AIMJ,ONTIME
train_id_2401,August,TU 2301 ,MXP,MIR,8/23/2016 18:15,2016-08-23 20.15.00,ATA,TU 736IOK,ONTIME
train_id_2402,August,TU 5009 ,MIR,MED,8/23/2016 18:15,2016-08-23 22.15.00,ATA,TU 332IFN,ONTIME
train_id_2403,August,TU 0723 ,ORY,TUN,8/23/2016 17:50,2016-08-23 20.15.00,ATA,5K 343TQY,Common
train_id_2404,August,TU 0724 ,TUN,ORY,8/23/2016 18:20,2016-08-23 20.40.00,ATA,TU 320IMV,Medium
train_id_2405,August,TU 3196 ,MIR,CDG,8/23/2016 19:00,2016-08-23 21.35.00,ATA,TU 32AIMI,Common
train_id_2406,August,TU 3450 ,MIR,LYS,8/24/2016 2:30,2016-08-24 04.30.00,ATA,TU 32AIMG,ONTIME
train_id_2407,August,TU 3024 ,TUN,LYS,8/23/2016 18:55,2016-08-23 20.45.00,ATA,TU 32AIMF,Medium
train_id_2408,August,TU 3254 ,TUN,CDG,8/23/2016 19:20,2016-08-23 21.40.00,ATA,TU 32AIMG,Medium
train_id_2409,August,TU 0706 ,CMN,TUN,8/23/2016 19:35,2016-08-23 21.55.00,ATA,TU 31BIMQ,ONTIME
train_id_2410,August,AT 0695 ,FRA,NDR,8/23/2016 18:30,2016-08-23 21.30.00,ATA,TU 32AIMM,ONTIME
train_id_2411,June,TU 0701 ,TUN,DJE,6/8/2016 13:55,2016-06-08 14.50.00,ATA,TU 32AIMN,ONTIME
train_id_2412,June,TU 0216 ,TUN,IST,6/8/2016 15:55,2016-06-08 18.30.00,ATA,TU 736ION,Common
train_id_2413,June,TU 0914 ,MED,TUN,6/9/2016 0:45,2016-06-09 05.25.00,ATA,TU 332IFM,ONTIME
train_id_2414,June,TU 0714 ,JED,TUN,6/9/2016 0:30,2016-06-09 05.25.00,ATA,TU 320IMV,Common
train_id_2415,June,TU 6028 ,JED,TOE,6/9/2016 2:15,2016-06-09 07.20.00,ATA,TU 320IMU,Common
train_id_2416,June,TU 0734 ,DJE,TOE,6/9/2016 13:50,2016-06-09 14.30.00,ATA,TU 31AIMK,ONTIME
train_id_2417,June,TU 0722 ,TUN,ORY,6/9/2016 13:55,2016-06-09 16.20.00,ATA,TU 31BIMO,ONTIME
train_id_2418,June,TU 0642 ,TUN,VIE,6/9/2016 13:45,2016-06-09 16.00.00,ATA,TU 32AIMF,Common
train_id_2419,June,TU 0251 ,NCE,MIR,6/9/2016 14:30,2016-06-09 16.15.00,ATA,TU 31AIMJ,ONTIME
train_id_2420,June,TU 9038 ,TUN,DJE,6/9/2016 14:30,2016-06-09 15.20.00,ATA,TU 32AIMG,ONTIME
train_id_2421,June,TU 0721 ,ORY,TUN,6/9/2016 15:45,2016-06-09 18.10.00,ATA,TU 32AIMI,Medium
train_id_2422,June,TU 0397 ,TUN,ABJ,6/9/2016 15:15,2016-06-09 20.35.00,ATA,TU 320IMS,Common
train_id_2423,June,TU 0734 ,TOE,ORY,6/9/2016 15:20,2016-06-09 18.00.00,ATA,TU 31AIMK,ONTIME
train_id_2424,June,TU 0395 ,TUN,BKO,6/9/2016 15:20,2016-06-09 20.05.00,ATA,TU 320IMT,Common
train_id_2425,June,TU 0375 ,ALG,TUN,6/9/2016 16:05,2016-06-09 17.15.00,ATA,TU 32AIMM,ONTIME
train_id_2426,June,TU 0216 ,TUN,IST,6/9/2016 15:55,2016-06-09 18.30.00,ATA,TU 32AIML,ONTIME
train_id_2427,June,TU 9004 ,MIR,DJE,6/9/2016 17:05,2016-06-09 17.45.00,ATA,TU 31AIMJ,ONTIME
train_id_2428,June,TU 0431 ,LYS,MIR,6/9/2016 15:55,2016-06-09 18.00.00,ATA,TU 736IOR,Common
train_id_2429,June,TU 0903 ,MRS,TUN,6/9/2016 16:35,2016-06-09 18.10.00,ATA,TU 320IMU,ONTIME
train_id_2430,June,TU 0851 ,LYS,TUN,6/9/2016 16:00,2016-06-09 17.55.00,ATA,TU 736IOL,Common
train_id_2431,June,UG 1311 ,CDG,TUN,6/9/2016 17:05,2016-06-09 19.20.00,DEP,TU CR9ISA,Common
train_id_2432,June,TU 0209 ,NTE,TUN,6/9/2016 16:30,2016-06-09 18.50.00,ATA,TU 736ION,Common
train_id_2433,June,TU 0563 ,TUN,NKC,6/9/2016 18:45,2016-06-09 23.40.00,ATA,TU 320IMR,Common
train_id_2434,June,TU 0713 ,TUN,JED,6/9/2016 18:55,2016-06-09 23.10.00,ATA,TU 332IFN,Common
train_id_2435,June,TU 0396 ,BKO,DKR,6/9/2016 20:55,2016-06-09 22.35.00,ATA,TU 320IMT,Medium
train_id_2436,June,TU 0397 ,ABJ,OUA,6/9/2016 21:25,2016-06-09 22.50.00,ATA,TU 320IMS,Medium
train_id_2437,June,TU 0396 ,DKR,TUN,6/9/2016 23:25,2016-06-10 04.05.00,ATA,TU 320IMT,Severe
train_id_2438,June,TU 0398 ,OUA,TUN,6/9/2016 23:40,2016-06-10 03.55.00,ATA,TU 320IMS,Common
train_id_2439,June,TU 0564 ,NKC,TUN,6/10/2016 0:30,2016-06-10 04.45.00,ATA,TU 320IMR,Common
train_id_2440,June,TU 0217 ,IST,TUN,6/9/2016 19:35,2016-06-09 22.20.00,ATA,TU 32AIML,ONTIME
train_id_2441,June,TU 0735 ,TOE,DJE,6/9/2016 22:15,2016-06-09 22.55.00,ATA,TU 31AIMK,ONTIME
train_id_2442,June,TU 0714 ,JED,TUN,6/10/2016 0:30,2016-06-10 05.25.00,ATA,TU 332IFN,Common
train_id_2443,June,TU 6152 ,MIR,BUD,6/10/2016 4:00,2016-06-10 06.20.00,ATA,TU 736IOK,ONTIME
train_id_2444,June,TU 0498 ,DJE,MUC,6/10/2016 4:10,2016-06-10 06.45.00,ATA,TU 32AIMN,ONTIME
train_id_2445,June,TU 6550 ,DJE,SXF,6/10/2016 5:10,2016-06-10 08.25.00,ATA,TU 736IOR,ONTIME
train_id_2446,June,TU 0466 ,DJE,HAM,6/10/2016 5:30,2016-06-10 08.40.00,ATA,TU 31AIMK,ONTIME
train_id_2447,June,TU 0880 ,TUN,AMS,6/10/2016 5:50,2016-06-10 08.40.00,ATA,TU 736IOL,ONTIME
train_id_2448,June,TU 0634 ,DJE,ORY,6/10/2016 6:05,2016-06-10 08.50.00,ATA,TU 31AIMJ,ONTIME
train_id_2449,June,TU 0930 ,TUN,MRS,6/10/2016 6:25,2016-06-10 08.00.00,ATA,TU 31BIMQ,ONTIME
train_id_2450,June,TU 0538 ,DJE,TUN,6/10/2016 6:30,2016-06-10 07.20.00,ATA,TU 32AIMG,ONTIME
train_id_2451,June,TU 6548 ,TUN,HAM,6/10/2016 6:30,2016-06-10 09.25.00,ATA,TU 32AIMM,ONTIME
train_id_2452,June,TU 0282 ,TUN,TLS,6/10/2016 6:50,2016-06-10 08.45.00,ATA,TU 736ION,Common
train_id_2453,June,TU 0716 ,TUN,ORY,6/10/2016 6:50,2016-06-10 09.10.00,ATA,TU 32AIMI,Common
train_id_2454,June,TU 0711 ,TUN,CMN,6/10/2016 7:00,2016-06-10 09.40.00,ATA,TU 320IMV,ONTIME
train_id_2455,June,TU 6153 ,BUD,MIR,6/10/2016 7:10,2016-06-10 09.35.00,ATA,TU 736IOK,ONTIME
train_id_2456,June,TU 0788 ,TUN,BRU,6/10/2016 7:30,2016-06-10 10.05.00,ATA,TU 320IMW,ONTIME
train_id_2457,June,TU 0628 ,TUN,BOD,6/10/2016 7:15,2016-06-10 09.25.00,ATA,TU 32AIMF,ONTIME
train_id_2458,June,TU 0752 ,TUN,FCO,6/10/2016 8:00,2016-06-10 09.20.00,ATA,TU 31BIMO,ONTIME
train_id_2459,June,TU 0996 ,TUN,NCE,6/10/2016 7:50,2016-06-10 09.20.00,ATA,TU 320IMU,ONTIME
train_id_2460,June,TU 0515 ,BCN,TUN,6/10/2016 10:40,2016-06-10 12.15.00,ATA,TU 32AIML,Common
train_id_2461,June,TU 0629 ,BOD,TUN,6/10/2016 10:10,2016-06-10 12.20.00,ATA,TU 32AIMF,ONTIME
train_id_2462,June,TU 0997 ,NCE,TUN,6/10/2016 10:15,2016-06-10 11.50.00,ATA,TU 320IMU,ONTIME
train_id_2463,June,TU 6548 ,HAM,SXF,6/10/2016 10:15,2016-06-10 11.05.00,ATA,TU 32AIMM,Common
train_id_2464,June,TU 0753 ,FCO,TUN,6/10/2016 10:20,2016-06-10 11.35.00,ATA,TU 31BIMO,Common
train_id_2465,June,TU 0712 ,CMN,TUN,6/10/2016 10:35,2016-06-10 12.55.00,ATA,TU 320IMV,ONTIME
train_id_2466,June,TU 0717 ,ORY,TUN,6/10/2016 10:15,2016-06-10 12.40.00,ATA,TU 32AIMI,Common
train_id_2467,June,TU 0789 ,BRU,TUN,6/10/2016 11:00,2016-06-10 13.35.00,ATA,TU 320IMW,ONTIME
train_id_2468,June,TU 0902 ,TUN,MRS,6/10/2016 11:25,2016-06-10 13.00.00,ATA,TU 320IMR,ONTIME
train_id_2469,June,TU 6549 ,SXF,TUN,6/10/2016 11:55,2016-06-10 14.40.00,ATA,TU 32AIMM,ONTIME
train_id_2470,June,TU 0246 ,TUN,SXB,6/10/2016 13:35,2016-06-10 15.55.00,ATA,TU 32AIMF,Common
train_id_2471,June,TU 0722 ,TUN,ORY,6/10/2016 13:55,2016-06-10 16.20.00,ATA,TU 32AIMI,Common
train_id_2472,June,TU 0554 ,DJE,SXB,6/10/2016 14:30,2016-06-10 17.15.00,ATA,TU 31AIMK,ONTIME
train_id_2473,June,TU 0606 ,TUN,MAD,6/10/2016 14:30,2016-06-10 16.35.00,ATA,TU 736IOL,ONTIME
train_id_2474,June,TU 0734 ,MIR,ORY,6/10/2016 15:00,2016-06-10 17.25.00,ATA,TU 31AIMJ,ONTIME
train_id_2475,June,TU 0539 ,TUN,DJE,6/10/2016 15:20,2016-06-10 16.15.00,ATA,TU 32AIMG,ONTIME
train_id_2476,June,TU 0375 ,ALG,TUN,6/10/2016 16:05,2016-06-10 17.15.00,ATA,TU 32AIML,ONTIME
train_id_2477,June,TU 0649 ,FRA,DJE,6/10/2016 17:00,2016-06-10 19.50.00,ATA,TU 736IOR,ONTIME
train_id_2478,June,TU 0555 ,SXB,DJE,6/10/2016 18:05,2016-06-10 20.45.00,ATA,TU 31AIMK,ONTIME
train_id_2479,June,TU 0723 ,ORY,TUN,6/10/2016 17:50,2016-06-10 20.20.00,ATA,TU 32AIMI,ONTIME
train_id_2480,June,TU 0724 ,TUN,ORY,6/10/2016 18:20,2016-06-10 20.40.00,ATA,TU 32AIMM,ONTIME
train_id_2481,June,TU 0713 ,TUN,JED,6/10/2016 18:55,2016-06-10 23.10.00,ATA,TU 320IMT,Common
train_id_2482,June,TU 0217 ,IST,TUN,6/10/2016 19:35,2016-06-10 22.20.00,ATA,TU 320IMW,Common
train_id_2483,June,TU 0913 ,TUN,MED,6/10/2016 19:40,2016-06-10 23.40.00,ATA,TU 332IFM,Common
train_id_2484,June,TU 0914 ,MED,TUN,6/11/2016 0:45,2016-06-11 05.25.00,ATA,TU 332IFM,ONTIME
train_id_2485,June,TU 0714 ,JED,TUN,6/11/2016 0:30,2016-06-11 05.25.00,ATA,TU 320IMT,Common
train_id_2486,June,TU 9014 ,TUN,NBE,6/11/2016 3:40,2016-06-11 04.20.00,ATA,TU 736IOL,ONTIME
train_id_2487,June,TU 4750 ,DJE,VIE,6/11/2016 5:45,2016-06-11 08.25.00,ATA,TU 736IOR,ONTIME
train_id_2488,June,TU 0634 ,DJE,ORY,6/11/2016 6:05,2016-06-11 08.50.00,ATA,TU 31AIMK,ONTIME
train_id_2489,June,TU 0552 ,NBE,HAM,6/11/2016 6:40,2016-06-11 09.35.00,ATA,TU 32AIML,ONTIME
train_id_2490,June,TU 0540 ,NBE,DUS,6/11/2016 6:50,2016-06-11 09.40.00,ATA,TU 736ION,ONTIME
train_id_2491,June,TU 0716 ,TUN,TUN,6/11/2016 6:50,2016-06-11 09.10.00,RTR,TU 320IMU,ONTIME
train_id_2492,June,TU 0716 ,TUN,ORY,6/11/2016 6:50,2016-06-11 09.10.00,ATA,TU 320IMU,Severe
train_id_2493,June,TU 0788 ,TUN,BRU,6/11/2016 7:30,2016-06-11 10.05.00,ATA,TU 320IMW,ONTIME
train_id_2494,June,TU 9002 ,DJE,TUN,6/11/2016 14:50,2016-06-11 15.40.00,ATA,TU 32AIMG,ONTIME
train_id_2495,June,TU 0752 ,TUN,FCO,6/11/2016 7:55,2016-06-11 09.20.00,ATA,TU 320IMT,ONTIME
train_id_2496,June,TU 0719 ,ORY,TUN,6/11/2016 12:40,2016-06-11 15.05.00,ATA,TU 32AIMM,Common
train_id_2497,June,TU 0727 ,MIR,DJE,6/11/2016 13:20,2016-06-11 14.00.00,ATA,TU 32AIMG,ONTIME
train_id_2498,June,TU 0701 ,TUN,DJE,6/11/2016 13:45,2016-06-11 14.40.00,ATA,TU 32AIMN,ONTIME
train_id_2499,June,TU 0709 ,ORN,TUN,6/11/2016 16:00,2016-06-11 17.40.00,ATA,TU 320IMR,ONTIME
train_id_2500,June,TU 0851 ,LYS,TUN,6/11/2016 16:00,2016-06-11 17.55.00,ATA,TU 31BIMO,ONTIME
train_id_2501,June,TU 0814 ,CAI,TUN,6/11/2016 18:25,2016-06-11 21.40.00,ATA,TU 31BIMQ,Severe
train_id_2502,June,TU 0375 ,ALG,TUN,6/11/2016 16:05,2016-06-11 17.15.00,ATA,TU 32AIMF,Medium
train_id_2503,June,TU 0485 ,ZRH,TUN,6/11/2016 17:00,2016-06-11 19.10.00,ATA,TU 736IOK,ONTIME
train_id_2504,June,TU 0791 ,LHR,TUN,6/11/2016 16:55,2016-06-11 19.50.00,ATA,TU 320IMS,Common
train_id_2505,June,TU 0319 ,LIS,TUN,6/11/2016 18:20,2016-06-11 21.00.00,ATA,TU 320IMU,Common
train_id_2506,June,TU 0723 ,ORY,TUN,6/11/2016 17:50,2016-06-11 20.15.00,ATA,TU 320IMW,ONTIME
train_id_2507,June,TU 9007 ,NBE,TUN,6/11/2016 18:50,2016-06-11 19.25.00,ATA,TU 736IOL,ONTIME
train_id_2508,June,TU 0485 ,TUN,DJE,6/11/2016 19:55,2016-06-11 20.50.00,ATA,TU 736IOK,ONTIME
train_id_2509,June,TU 6034 ,JED,TUN,6/12/2016 4:15,2016-06-12 09.15.00,ATA,TU 320IMT,ONTIME
train_id_2510,June,TU 0430 ,DJE,LYS,6/12/2016 5:20,2016-06-12 07.40.00,ATA,TU 736IOR,Common
train_id_2511,June,TU 0431 ,LYS,DJE,6/12/2016 8:30,2016-06-12 10.45.00,ATA,TU 736IOR,Common
train_id_2512,June,TU 8300 ,DJE,FRA,6/13/2016 5:35,2016-06-13 08.35.00,ATA,TU 736ION,Common
train_id_2513,June,TU 8539 ,LIS,DJE,6/12/2016 12:05,2016-06-12 15.00.00,ATA,TU 736IOK,Severe
train_id_2514,June,TU 0694 ,DJE,MRS,6/12/2016 12:25,2016-06-12 14.25.00,ATA,TU 736IOR,ONTIME
train_id_2515,June,TU 0634 ,DJE,ORY,6/12/2016 12:30,2016-06-12 15.10.00,ATA,TU 31AIMK,ONTIME
train_id_2516,June,TU 0719 ,ORY,TUN,6/12/2016 12:40,2016-06-12 15.05.00,ATA,TU 32AIML,ONTIME
train_id_2517,June,TU 0850 ,TUN,LYS,6/12/2016 13:20,2016-06-12 15.10.00,ATA,TU 32AIMM,ONTIME
train_id_2518,June,TU 0722 ,TUN,ORY,6/12/2016 14:30,2016-06-12 16.50.00,ATA,TU 32AIMN,ONTIME
train_id_2519,June,UG 0008 ,TUN,DJE,6/12/2016 14:30,2016-06-12 15.30.00,ATA,TU 320IMW,Common
train_id_2520,June,TU 0757 ,MXP,TUN,6/12/2016 15:05,2016-06-12 17.00.00,ATA,TU 32AIMF,ONTIME
train_id_2521,June,TU 0853 ,FCO,TUN,6/12/2016 16:50,2016-06-12 18.05.00,ATA,TU 32AIMD,ONTIME
train_id_2522,June,UG 1311 ,SFA,TUN,6/12/2016 17:00,2016-06-12 17.30.00,DEP,TU CR9ISA,ONTIME
train_id_2523,June,TU 0607 ,MAD,TUN,6/12/2016 17:25,2016-06-12 19.30.00,ATA,TU 31BIMQ,ONTIME
train_id_2524,June,TU 0724 ,TUN,TUN,6/12/2016 18:20,2016-06-12 20.40.00,ATA,TU 32AIMF,ONTIME
train_id_2525,June,TU 0724 ,TUN,CDG,6/12/2016 19:50,2016-06-12 22.10.00,ATA,TU 32AIMM,Medium
train_id_2526,June,TU 0217 ,IST,TUN,6/12/2016 20:10,2016-06-12 22.55.00,ATA,TU 32AIML,ONTIME
train_id_2527,June,TU 9020 ,CDG,ORY,6/13/2016 6:45,2016-06-13 07.25.00,ATA,TU 32AIMM,ONTIME
train_id_2528,June,TU 0725 ,ORY,TUN,6/13/2016 6:00,2016-06-13 08.25.00,ATA,TU 32AIMM,Severe
train_id_2529,June,TU 0430 ,DJE,TUN,6/13/2016 6:25,2016-06-13 07.15.00,ATA,TU 736IOK,ONTIME
train_id_2530,June,TU 0527 ,DUS,TUN,6/13/2016 10:00,2016-06-13 12.40.00,ATA,TU 736IOL,Common
train_id_2531,June,TU 0745 ,FRA,TUN,6/13/2016 10:20,2016-06-13 12.45.00,ATA,TU 32AIMP,Common
train_id_2532,June,TU 0554 ,DJE,TUN,6/13/2016 12:00,2016-06-13 12.50.00,ATA,TU 736IOR,Common
train_id_2533,June,TU 0431 ,TUN,DJE,6/13/2016 13:20,2016-06-13 14.15.00,ATA,TU 736IOK,ONTIME
train_id_2534,June,TU 0708 ,TUN,ORN,6/13/2016 13:25,2016-06-13 15.10.00,ATA,TU 32AIML,ONTIME
train_id_2535,June,TU 0282 ,TUN,TLS,6/13/2016 13:20,2016-06-13 15.15.00,ATA,TU 32AIMD,Common
train_id_2536,June,TU 0734 ,DJE,MIR,6/13/2016 13:30,2016-06-13 14.10.00,ATA,TU 31AIMK,Common
train_id_2537,June,TU 0903 ,MRS,TUN,6/13/2016 13:50,2016-06-13 15.25.00,ATA,TU 32AIMM,ONTIME
train_id_2538,June,TU 0374 ,TUN,ALG,6/13/2016 13:45,2016-06-13 15.05.00,ATA,TU 32AIMI,Common
train_id_2539,June,TU 0554 ,TUN,SXB,6/13/2016 13:35,2016-06-13 15.55.00,ATA,TU 736IOR,Medium
train_id_2540,June,TU 0216 ,TUN,IST,6/13/2016 16:00,2016-06-13 18.30.00,ATA,TU 320IMU,Common
train_id_2541,June,TU 0791 ,LGW,TUN,6/13/2016 16:05,2016-06-13 18.45.00,ATA,TU 31BIMO,Medium
train_id_2542,June,TU 0283 ,TLS,TUN,6/13/2016 16:05,2016-06-13 18.00.00,ATA,TU 32AIMD,Common
train_id_2543,June,TU 0709 ,ORN,TUN,6/13/2016 16:00,2016-06-13 17.40.00,ATA,TU 32AIML,Common
train_id_2544,June,TU 0814 ,CAI,TUN,6/13/2016 18:35,2016-06-13 21.50.00,ATA,TU 31BIMQ,ONTIME
train_id_2545,June,TU 0913 ,TUN,MED,6/13/2016 19:40,2016-06-13 23.40.00,ATA,TU 332IFM,Common
train_id_2546,June,TU 0555 ,TUN,DJE,6/13/2016 19:40,2016-06-13 20.35.00,ATA,TU 736IOR,Medium
train_id_2547,June,TU 0735 ,MIR,DJE,6/13/2016 21:35,2016-06-13 22.15.00,ATA,TU 31AIMK,ONTIME
train_id_2548,June,TU 0226 ,TUN,BEG,6/14/2016 6:15,2016-06-14 08.25.00,ATA,TU 320IMV,Common
train_id_2549,June,TU 0930 ,TUN,MRS,6/14/2016 6:25,2016-06-14 08.00.00,ATA,TU 32AIML,ONTIME
train_id_2550,June,TU 0716 ,TUN,ORY,6/14/2016 6:50,2016-06-14 09.10.00,ATA,TU 32AIMG,Common
train_id_2551,June,TU 0248 ,TUN,PRG,6/14/2016 7:10,2016-06-14 09.45.00,ATA,TU 32AIMN,ONTIME
train_id_2552,June,TU 0726 ,MIR,BRU,6/14/2016 7:25,2016-06-14 10.15.00,ATA,TU 736IOR,ONTIME
train_id_2553,June,TU 0931 ,MRS,TUN,6/14/2016 8:50,2016-06-14 10.25.00,ATA,TU 32AIML,ONTIME
train_id_2554,June,TU 0603 ,ZRH,DJE,6/14/2016 9:10,2016-06-14 11.45.00,ATA,TU 736IOK,ONTIME
train_id_2555,June,TU 0227 ,BEG,TUN,6/14/2016 9:15,2016-06-14 11.15.00,ATA,TU 320IMV,ONTIME
train_id_2556,June,TU 0789 ,BRU,TUN,6/14/2016 11:00,2016-06-14 13.40.00,ATA,TU 320IMW,ONTIME
train_id_2557,June,TU 0635 ,ORY,TOE,6/14/2016 11:10,2016-06-14 13.55.00,ATA,TU 736ION,Common
train_id_2558,June,TU 0756 ,TUN,MXP,6/14/2016 12:30,2016-06-14 14.15.00,ATA,TU 320IMV,ONTIME
train_id_2559,June,TU 0727 ,MIR,DJE,6/14/2016 14:40,2016-06-14 15.25.00,ATA,TU 736IOR,ONTIME
train_id_2560,June,TU 0722 ,TUN,ORY,6/14/2016 13:55,2016-06-14 16.20.00,ATA,TU 320IMS,ONTIME
train_id_2561,June,TU 0635 ,TOE,DJE,6/14/2016 14:40,2016-06-14 15.25.00,ATA,TU 736ION,ONTIME
train_id_2562,June,TU 0757 ,MXP,TUN,6/14/2016 15:05,2016-06-14 16.55.00,ATA,TU 320IMV,ONTIME
train_id_2563,June,TU 0375 ,ALG,TUN,6/14/2016 16:05,2016-06-14 17.15.00,ATA,TU 32AIMF,Common
train_id_2564,June,TU 0397 ,OUA,ABJ,6/14/2016 20:25,2016-06-14 21.50.00,ATA,TU 31BIMQ,Medium
train_id_2565,June,TU 0398 ,ABJ,TUN,6/14/2016 22:40,2016-06-15 03.55.00,ATA,TU 31BIMQ,Medium
train_id_2566,June,TU 0396 ,DKR,TUN,6/14/2016 23:25,2016-06-15 04.05.00,ATA,TU 31BIMO,Medium
train_id_2567,June,TU 0396 ,BKO,DKR,6/14/2016 20:55,2016-06-14 22.35.00,ATA,TU 31BIMO,Medium
train_id_2568,June,TU 6039 ,TUN,JED,6/14/2016 21:50,2016-06-15 02.15.00,ATA,TU 320IMU,ONTIME
train_id_2569,June,TU 6040 ,JED,TUN,6/15/2016 3:15,2016-06-15 08.15.00,ATA,TU 320IMU,Common
train_id_2570,June,TU 0634 ,DJE,ORY,6/15/2016 6:05,2016-06-15 08.50.00,ATA,TU 736ION,ONTIME
train_id_2571,June,TU 0790 ,TUN,LGW,6/15/2016 6:15,2016-06-15 08.55.00,ATA,TU 31BIMO,Common
train_id_2572,June,TU 0700 ,DJE,TUN,6/15/2016 6:40,2016-06-15 07.30.00,ATA,TU 32AIMI,ONTIME
train_id_2573,June,TU 0930 ,TUN,MRS,6/15/2016 6:25,2016-06-15 08.00.00,ATA,TU 320IMW,Common
train_id_2574,June,TU 0526 ,TUN,DUS,6/15/2016 6:25,2016-06-15 09.10.00,ATA,TU 736IOK,Common
train_id_2575,June,TU 0542 ,TUN,MUC,6/15/2016 6:55,2016-06-15 09.10.00,ATA,TU 736IOL,ONTIME
train_id_2576,June,TU 0711 ,TUN,CMN,6/15/2016 7:00,2016-06-15 09.40.00,ATA,TU 32AIMM,ONTIME
train_id_2577,June,TU 0716 ,TUN,ORY,6/15/2016 6:50,2016-06-15 09.10.00,ATA,TU 320IMR,Common
train_id_2578,June,TU 0282 ,TUN,TLS,6/15/2016 6:50,2016-06-15 08.45.00,ATA,TU 31BIMQ,Common
train_id_2579,June,TU 0744 ,TUN,FRA,6/15/2016 7:05,2016-06-15 09.40.00,ATA,TU 32AIMF,Common
train_id_2580,June,TU 0700 ,TUN,GVA,6/15/2016 8:20,2016-06-15 10.15.00,ATA,TU 32AIMI,Common
train_id_2581,June,TU 0283 ,TLS,TUN,6/15/2016 9:35,2016-06-15 11.30.00,ATA,TU 31BIMQ,Common
train_id_2582,June,TU 0931 ,MRS,TUN,6/15/2016 8:50,2016-06-15 10.25.00,ATA,TU 320IMW,Common
train_id_2583,June,UG 1310 ,TUN,SFA,6/15/2016 9:00,2016-06-15 09.30.00,ATA,TU CR9ISA,ONTIME
train_id_2584,June,TU 0527 ,DUS,TUN,6/15/2016 10:00,2016-06-15 12.40.00,ATA,TU 736IOK,ONTIME
train_id_2585,June,TU 8956 ,MIR,LJU,6/15/2016 10:10,2016-06-15 12.10.00,ATA,TU 31AIMJ,ONTIME
train_id_2586,June,TU 0543 ,MUC,TUN,6/15/2016 9:55,2016-06-15 12.05.00,ATA,TU 736IOL,Common
train_id_2587,June,TU 0791 ,LGW,TUN,6/15/2016 10:00,2016-06-15 12.50.00,ATA,TU 31BIMO,Common
train_id_2588,June,UG 1310 ,SFA,CDG,6/15/2016 10:15,2016-06-15 12.45.00,ATA,TU CR9ISA,ONTIME
train_id_2589,June,TU 0712 ,CMN,TUN,6/15/2016 10:35,2016-06-15 13.00.00,ATA,TU 32AIMM,ONTIME
train_id_2590,June,TU 0717 ,ORY,TUN,6/15/2016 10:15,2016-06-15 12.40.00,ATA,TU 320IMR,Common
train_id_2591,June,TU 0997 ,NCE,TUN,6/15/2016 10:15,2016-06-15 11.50.00,ATA,TU 32AIML,ONTIME
train_id_2592,June,TU 0745 ,FRA,TUN,6/15/2016 10:30,2016-06-15 12.55.00,ATA,TU 32AIMF,Common
train_id_2593,June,TU 0753 ,FCO,TUN,6/15/2016 10:20,2016-06-15 11.35.00,ATA,TU 320IMV,Common
train_id_2594,June,TU 0857 ,MXP,TUN,6/15/2016 10:35,2016-06-15 12.30.00,ATA,TU 32AIMG,Common
